Age,Workclass,Education,Marital Status,Occupation,Race,Sex,Hours/Week,Native Country,Yearly Income
56,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
44,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,54,United-States,>50K
30,Private,Bachelors,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,36,Vietnam,>50K
44,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,40,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,70,United-States,>50K
32,Private,Some-college,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
35,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
48,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
51,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
44,Private,Assoc-voc,Divorced,Exec-managerial,White,Male,40,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
38,Private,Bachelors,Separated,Exec-managerial,White,Male,45,United-States,>50K
43,Private,Masters,Divorced,Prof-specialty,White,Female,40,United-States,>50K
59,State-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
49,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
61,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,40,United-States,>50K
33,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
48,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
56,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,44,United-States,>50K
39,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,White,Male,48,United-States,>50K
51,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
30,State-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Sales,White,Male,60,United-States,>50K
32,Private,Assoc-voc,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
29,Private,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,40,Hong,>50K
46,Private,Bachelors,Married-civ-spouse,Sales,White,Male,50,Germany,>50K
56,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
39,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
40,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
62,State-gov,Bachelors,Divorced,Prof-specialty,White,Male,40,United-States,>50K
42,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,60,United-States,>50K
53,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,45,United-States,>50K
47,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
42,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
34,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,55,United-States,>50K
31,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
43,Private,Some-college,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
55,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
49,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Female,40,United-States,>50K
55,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
30,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Female,45,United-States,>50K
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
57,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
43,Private,Masters,Divorced,Exec-managerial,White,Female,50,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,65,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,40,United-States,>50K
41,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
33,Private,Assoc-voc,Separated,Craft-repair,White,Male,42,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,46,United-States,>50K
34,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
35,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
43,Private,Bachelors,Never-married,Exec-managerial,Black,Female,50,United-States,>50K
54,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,45,United-States,>50K
50,Private,12th,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,40,Cambodia,>50K
50,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
36,Self-emp-inc,Bachelors,Never-married,Tech-support,White,Male,55,United-States,>50K
54,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
54,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,45,United-States,>50K
34,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,40,United-States,>50K
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,40,Philippines,>50K
34,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,48,United-States,>50K
28,Private,Bachelors,Married-civ-spouse,Sales,Black,Female,45,United-States,>50K
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,40,United-States,>50K
52,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,>50K
34,Private,Some-college,Married-civ-spouse,Sales,White,Male,55,United-States,>50K
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
78,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,3,United-States,>50K
51,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,>50K
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
31,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,50,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,60,United-States,>50K
39,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
75,Self-emp-inc,HS-grad,Widowed,Sales,Asian-Pac-Islander,Male,35,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
56,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
35,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,38,United-States,>50K
39,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,>50K
44,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
32,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,White,Male,56,England,>50K
44,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,70,United-States,>50K
39,Private,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,40,France,>50K
34,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
38,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,65,United-States,>50K
41,State-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,75,United-States,>50K
56,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Black,Male,40,United-States,>50K
59,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
44,Private,Some-college,Married-civ-spouse,Sales,White,Male,60,United-States,>50K
43,Private,HS-grad,Never-married,Adm-clerical,White,Female,43,United-States,>50K
41,Private,Masters,Never-married,Exec-managerial,White,Male,50,United-States,>50K
51,Self-emp-inc,HS-grad,Divorced,Exec-managerial,White,Male,40,United-States,>50K
44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
61,Private,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,45,India,>50K
52,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,>50K
54,Private,Assoc-voc,Married-civ-spouse,Protective-serv,Black,Male,38,Jamaica,>50K
56,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,Portugal,>50K
38,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,50,United-States,>50K
48,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
57,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,40,United-States,>50K
41,Private,12th,Divorced,Transport-moving,White,Male,84,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,55,United-States,>50K
44,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Female,45,United-States,>50K
52,Private,HS-grad,Divorced,Machine-op-inspct,Black,Male,40,United-States,>50K
55,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,50,Hungary,>50K
29,Private,Bachelors,Married-civ-spouse,Sales,White,Male,45,United-States,>50K
46,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,>50K
44,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
27,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
65,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Black,Male,40,United-States,>50K
37,Private,Masters,Never-married,Exec-managerial,Black,Female,40,United-States,>50K
38,Private,11th,Married-civ-spouse,Handlers-cleaners,White,Male,48,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
28,Private,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
48,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,35,United-States,>50K
34,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Female,40,United-States,>50K
30,Private,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
40,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,68,United-States,>50K
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
30,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,56,United-States,>50K
54,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,43,United-States,>50K
38,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
59,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
56,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,40,United-States,>50K
30,Private,Some-college,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
46,Federal-gov,Prof-school,Separated,Prof-specialty,White,Female,40,Germany,>50K
60,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,70,Germany,>50K
47,Private,Masters,Separated,Tech-support,White,Male,40,United-States,>50K
55,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
47,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
54,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,52,United-States,>50K
38,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,>50K
43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
38,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,45,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
38,Private,12th,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
30,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,40,United-States,>50K
39,Federal-gov,Assoc-acdm,Never-married,Prof-specialty,White,Male,40,United-States,>50K
61,Private,7th-8th,Married-civ-spouse,Craft-repair,White,Male,40,Poland,>50K
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,50,United-States,>50K
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
68,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
55,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,40,United-States,>50K
61,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
51,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
27,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,55,United-States,>50K
42,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
42,Private,HS-grad,Divorced,Craft-repair,White,Male,75,United-States,>50K
34,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,65,United-States,>50K
30,Private,Masters,Married-civ-spouse,Other-service,White,Male,15,United-States,>50K
53,Private,Masters,Married-civ-spouse,Exec-managerial,White,Female,50,United-States,>50K
49,Private,Masters,Divorced,Sales,White,Male,45,United-States,>50K
62,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Female,45,United-States,>50K
31,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,40,United-States,>50K
50,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,20,United-States,>50K
31,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,40,Mexico,>50K
55,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,6,United-States,>50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,35,United-States,>50K
56,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,48,United-States,>50K
59,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
42,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
32,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Female,40,Laos,>50K
30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,40,United-States,>50K
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
35,Private,HS-grad,Never-married,Adm-clerical,White,Male,40,United-States,>50K
34,Private,Bachelors,Never-married,Sales,White,Male,50,United-States,>50K
55,Private,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Sales,White,Female,40,United-States,>50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
54,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,55,United-States,>50K
47,Local-gov,Some-college,Married-civ-spouse,Other-service,White,Male,40,United-States,>50K
35,Private,HS-grad,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
46,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
41,Private,Masters,Married-civ-spouse,Exec-managerial,White,Female,40,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,50,United-States,>50K
33,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
32,Private,Bachelors,Never-married,Exec-managerial,White,Male,55,United-States,>50K
41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
48,Private,Bachelors,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,45,Philippines,>50K
34,Self-emp-inc,Bachelors,Never-married,Prof-specialty,White,Female,62,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,30,United-States,>50K
52,Self-emp-not-inc,12th,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
48,Private,10th,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
30,State-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
44,Private,HS-grad,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
37,Self-emp-not-inc,9th,Married-civ-spouse,Transport-moving,White,Male,70,United-States,>50K
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
32,Private,Bachelors,Married-civ-spouse,Sales,Black,Male,40,United-States,>50K
